step,train_loss,val_loss,val_ppl,time_ms,mfu
554,4.73,,,1908.3,8.9
555,4.77,,,1907.5,8.9
556,4.67,,,1740.9,8.9
557,5.07,,,1812.0,9.0
558,4.75,,,3006.5,8.6
559,4.78,,,1939.9,8.6
560,4.58,,,1950.8,8.6
561,4.75,,,2236.6,8.5
562,4.72,,,1859.2,8.6
563,4.9,,,1714.2,8.7
564,4.65,,,1636.6,8.9
565,4.63,,,1800.1,8.9
566,4.67,,,2001.8,8.9
567,4.74,,,1799.1,8.9
568,4.52,,,1686.8,9.0
569,4.63,,,1756.4,9.1
570,4.81,,,1696.7,9.2
571,4.75,,,1706.3,9.2
572,4.66,,,1789.7,9.2
573,4.73,,,2553.3,9.0
574,4.62,,,1755.6,9.0
575,4.74,,,1950.0,9.0
576,4.65,,,1788.7,9.0
577,4.7,,,1877.0,9.0
578,4.62,,,1778.5,9.1
579,4.73,,,1952.4,9.0
580,4.77,,,1935.1,9.0
581,4.56,,,1918.5,9.0
582,4.68,,,1772.5,9.0
583,4.79,,,1958.2,9.0
584,4.69,,,1868.2,9.0
585,4.57,,,2018.5,8.9
586,4.72,,,2171.1,8.8
587,4.99,,,3288.1,8.4
588,4.78,,,1811.0,8.5
589,4.51,,,1787.5,8.6
590,4.51,,,1681.1,8.8
591,4.7,,,1700.4,8.9
592,4.58,,,1914.8,8.9
593,4.52,,,1981.6,8.8
594,4.42,,,1749.5,8.9
595,4.79,,,1747.8,9.0
596,4.64,,,2131.7,8.9
597,4.52,,,1877.9,8.9
598,4.59,,,1832.5,8.9
599,4.6,,,1787.3,9.0
600,4.62,,,1795.7,9.0
601,4.55,,,1886.2,9.0
602,4.59,,,1912.7,9.0
603,4.93,,,1997.0,8.9
604,4.6,,,1998.5,8.9
605,4.55,,,1742.8,8.9
606,4.55,,,2504.1,8.7
607,4.78,,,1846.2,8.8
608,4.64,,,2071.0,8.7
609,4.71,,,1925.4,8.7
610,4.52,,,1829.4,8.8
611,4.82,,,1734.5,8.8
612,4.66,,,1992.3,8.8
613,4.64,,,2015.9,8.8
614,4.59,,,1799.5,8.8
615,4.53,,,2668.2,8.6
616,4.41,,,1929.7,8.6
617,4.68,,,1906.8,8.6
618,4.76,,,1704.0,8.7
619,4.69,,,2116.6,8.7
620,4.63,,,1826.8,8.7
621,4.78,,,3085.6,8.4
622,4.63,,,1934.6,8.4
623,4.75,,,1907.1,8.5
624,4.53,,,1867.0,8.5
625,4.64,,,1792.5,8.6
626,4.67,,,2002.6,8.6
627,4.26,,,1928.0,8.6
628,4.56,,,1705.7,8.7
629,4.42,,,1826.6,8.8
630,4.76,,,2756.7,8.5
631,4.44,,,1831.0,8.6
632,4.28,,,1884.8,8.6
633,4.4,,,1919.3,8.6
634,4.71,,,1675.8,8.8
635,4.49,,,1541.3,9.0
636,4.49,,,2558.8,8.7
637,4.55,,,1805.5,8.8
638,4.68,,,1932.3,8.8
639,4.48,,,1663.2,8.9
640,4.37,,,3354.8,8.5
641,4.68,,,1721.8,8.7
642,4.55,,,1739.6,8.8
643,4.63,,,1939.7,8.8
644,4.51,,,1926.9,8.8
645,4.57,,,1896.8,8.8
646,4.55,,,1795.2,8.8
647,4.66,,,1918.5,8.8
648,4.62,,,2832.7,8.5
649,4.67,,,1762.4,8.6
650,4.36,,,1780.0,8.7
651,4.47,,,1856.3,8.8
652,4.54,,,1985.0,8.7
653,4.42,,,2064.0,8.7
654,4.65,,,1795.6,8.7
655,4.64,,,1819.4,8.8
656,4.86,,,1874.1,8.8
657,4.61,,,1854.8,8.8
658,4.54,,,1621.4,9.0
659,4.59,,,1775.7,9.0
660,4.49,,,1659.0,9.1
661,4.58,,,2061.0,9.1
662,4.61,,,2327.1,8.9
663,4.62,,,1747.1,8.9
664,4.33,,,1941.7,8.9
665,4.56,,,1877.2,8.9
666,4.55,,,1775.9,9.0
667,4.61,,,2000.3,8.9
668,4.31,,,1683.9,9.0
669,4.57,,,2017.9,9.0
670,4.5,,,2472.0,8.7
671,4.6,,,1855.8,8.8
672,4.48,,,1704.1,8.9
673,4.43,,,2038.0,8.8
674,4.38,,,1937.7,8.8
675,4.38,,,1777.8,8.9
676,4.36,,,2031.2,8.8
677,4.25,,,1761.0,8.9
678,4.56,,,1867.4,8.9
679,4.43,,,1651.4,9.0
680,4.5,,,1838.2,9.0
681,4.52,,,1981.1,9.0
682,4.51,,,1901.6,9.0
683,4.38,,,1934.7,8.9
684,4.53,,,1729.1,9.0
685,4.43,,,1647.4,9.1
686,4.45,,,1749.7,9.2
687,4.18,,,1837.3,9.2
688,4.49,,,1882.9,9.2
689,4.64,,,1832.9,9.2
690,4.46,,,1859.1,9.2
691,4.51,,,2102.3,9.0
692,4.45,,,1935.1,9.0
693,4.4,,,1709.6,9.1
694,4.37,,,1617.9,9.2
695,4.52,,,1725.6,9.3
696,4.25,,,2373.9,9.1
697,4.49,,,1836.1,9.1
698,4.34,,,1822.3,9.1
699,4.5,,,1708.6,9.2
700,4.45,,,1790.7,9.2
701,4.53,,,1849.6,9.2
702,4.57,,,3124.7,8.8
703,4.46,,,1668.9,8.9
704,4.3,,,1707.0,9.0
705,4.25,,,1780.1,9.1
706,4.39,,,2011.4,9.0
707,4.33,,,1983.0,8.9
708,4.64,,,1878.4,8.9
